"PDF","Method 1","Method 2","","Accepts Method 1","Accepts Method 2"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","44"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
"","","","","13","45"
